campaign_id,platform,campaign_name,impressions,clicks,ctr,cpc,spend,sessions,date
CMP01400,Instagram Ads,Instagram_Branding_915,208510,4899.0,0.0235,2.0,2070.83,3747.0,2025-11-25
CMP01401,Instagram,Instagram_Conversão_385,74617,1320.0,0.0177,1.3,881.63,900.0,2025-09-28
CMP01402,Instagram,Instagram_Awareness_137,253723,2867.0,0.0113,1.36,1297.17,,2025-09-03
CMP01403,Instagram,Instagram_Natal_332,121051,1428.0,0.0118,1.39,1901.03,975.0,2025-09-17
CMP01404,Instagram,Instagram_Conversão_302,178696,3770.0,0.0211,1.74,1214.04,2555.0,2025-06-09
CMP01405,Instagram,Instagram_Verão_230,277629,5497.0,0.0198,1.6,613.65,4251.0,2025-10-03
CMP01406,Instagram,Instagram_Black_Friday_634,95891,2167.0,0.0226,0.92,544.01,1663.0,2025-09-22
CMP01407,instagram,Instagram_Branding_189,257135,5759.0,0.0224,1.95,1774.62,3964.0,2025/07/29
CMP01408,Instagram Ads,Instagram_Remarketing_949,160354,1555.0,0.0097,0.98,1433.91,1219.0,2025-07-01
CMP01409,INSTAGRAM,Instagram_Remarketing_823,66155,946.0,0.0143,1.97,1856.07,703.0,2025-10-21
CMP01410,Instagram,Instagram_Performance_871,225454,4599.0,0.0204,1.5,753.63,3304.0,2025-07-22
CMP01411,Instagram Ads,Instagram_Natal_359,80046,888.0,0.0111,0.94,1638.54,579.0,2025-06-28
CMP01412,instagram,Instagram_Awareness_486,228050,4834.0,0.0212,2.19,1481.1,3293.0,2025-08-30
CMP01413,Instagram,Instagram_Conversão_975,52926,1190.0,0.0225,1.06,1999.32,933.0,2025-10-01
CMP01414,Instagram,Instagram_Conversão_768,67404,1442.0,2.14%,0.71,1554.55,993.0,2025-10-22
CMP01415,Instagram Ads,Instagram_Performance_772,85748,1286.0,0.015,0.79,1779.86,981.0,2025/07/29
CMP01416,Instagram,Instagram_Conversão_538,123472,1580.0,0.0128,0.81,589.85,1195.0,2025-06-18
CMP01417,Instagram Ads,Instagram_Black_Friday_705,126493,1947.0,0.0154,0.73,2070.02,1295.0,2025-09-05
CMP01418,Instagram,Instagram_Conversão_737,40138,850.0,0.0212,0.73,579.02,693.0,2025-11-18
CMP01419,instagram,Instagram_Performance_644,59212,1367.0,0.0231,1.56,1716.2,988.0,2025-11-06
CMP01420,Instagram,Instagram_Remarketing_548,59449,683.0,0.0115,1.44,1193.55,453.0,2025-11-02
CMP01421,Instagram,Instagram_Natal_307,179045,3043.0,0.017,1.41,1312.16,2160.0,2025-11-11
CMP01422,Instagram,Instagram_Awareness_262,174347,3330.0,0.0191,1.88,1492.02,2267.0,2025-07-02
CMP01423,instagram,Instagram_Awareness_828,139126,1822.0,0.0131,1.12,1498.16,1431.0,2025-08-12
CMP01424,instagram,Instagram_Natal_191,182804,3473.0,0.019,1.35,1031.78,2595.0,2025-10-30
CMP01425,Instagram,Instagram_Performance_303,107353,2351.0,0.0219,0.75,1043.08,1669.0,2025-11-26
CMP01426,Instagram Ads,Instagram_Branding_328,161740,2523.0,0.0156,0.86,1488.23,1918.0,06/07/2025
CMP01427,instagram,Instagram_Natal_340,136470,1937.0,0.0142,0.94,564.15,1395.0,2025-07-23
CMP01428,instagram,Instagram_Branding_353,186693,4032.0,0.0216,1.85,1442.86,2859.0,2025-08-12
CMP01429,Instagram Ads,Instagram_Conversão_505,235383,2895.0,0.0123,1.76,1781.85,2271.0,2025-08-18
CMP01430,instagram,Instagram_Natal_117,264847,3416.0,0.0129,1.57,805.92,2554.0,2025-08-09
CMP01431,Instagram Ads,Instagram_Natal_202,0,940.0,0.0179,1.45,500.19,726.0,2025-07-26
CMP01432,Instagram,Instagram_Natal_972,73839,731.0,0.0099,0.96,1927.82,569.0,2025-10-01
CMP01433,Instagram,Instagram_Natal_384,163893,3441.0,2.10%,0.9,1766.6,2258.0,2025-06-03
CMP01434,Instagram,Instagram_Remarketing_897,98575,1725.0,0.0175,1.93,525.8,1337.0,2025-08-31
CMP01435,instagram,Instagram_Awareness_668,178612,3500.0,0.0196,1.29,895.0,2475.0,2025-11-21
CMP01436,instagram,Instagram_Branding_326,58031,748.0,0.0129,1.24,831.77,519.0,2025-08-23
CMP01437,Instagram,Instagram_Black_Friday_299,117758,2637.0,0.0224,0.99,1044.42,2132.0,2025-07-05
CMP01438,INSTAGRAM,Instagram_Branding_900,118972,1487.0,0.0125,1.38,1379.92,1094.0,2025-11-25
CMP01439,Instagram Ads,Instagram_Awareness_256,210688,2886.0,0.0137,1.76,524.69,2298.0,2025-09-06
CMP01440,Instagram,Instagram_Remarketing_333,114985,1149.0,1.00%,1.1,2187.42,805.0,2025-08-21
CMP01441,INSTAGRAM,Instagram_Remarketing_303,186560,3376.0,0.0181,1.12,1012.14,2298.0,26/08/2025
CMP01442,Instagram,Instagram_Awareness_324,44257,486.0,0.011,1.3,2183.44,333.0,2025-06-03
CMP01443,Instagram,Instagram_Performance_724,276166,4252.0,0.0154,1.38,2068.99,2771.0,2025/09/18
CMP01444,INSTAGRAM,Instagram_Natal_935,112874,2099.0,0.0186,1.02,402.57,1686.0,2025-07-30
CMP01445,INSTAGRAM,Instagram_Awareness_193,74553,723.0,0.0097,1.51,1143.98,586.0,2025-10-27
CMP01446,INSTAGRAM,Instagram_Performance_847,270969,3956.0,0.0146,1.36,1963.41,2849.0,2025-08-06
CMP01447,Instagram,Instagram_Awareness_495,124178,2657.0,0.0214,1.32,1463.48,2103.0,2025-07-17
CMP01448,Instagram,Instagram_Verão_713,217638,3482.0,0.016,0.92,1236.29,2814.0,2025-07-17
CMP01449,instagram,Instagram_Black_Friday_742,179926,2375.0,0.0132,1.08,1238.91,1842.0,2025-08-03
CMP01450,Instagram,Instagram_Verão_804,62160,640.0,1.03%,0.77,1285.29,521.0,2025-06-11
CMP01451,Instagram,Instagram_Black_Friday_712,275617,2783.0,0.0101,1.98,1932.76,2038.0,2025-11-25
CMP01452,Instagram,Instagram_Remarketing_245,86714,1560.0,0.018,1.8,1999.93,1043.0,2025-06-27
CMP01453,Instagram,Instagram_Branding_795,87654,1008.0,0.0115,1.24,814.06,679.0,2025-09-05
CMP01454,Instagram,Instagram_Natal_401,90425,2043.0,0.0226,1.81,252.94,1515.0,2025-07-21
CMP01455,Instagram,Instagram_Awareness_980,170834,2835.0,0.0166,1.57,894.66,1973.0,2025-06-06
CMP01456,INSTAGRAM,Instagram_Remarketing_506,240825,5322.0,0.0221,0.98,1579.65,3908.0,2025-11-07
CMP01457,Instagram,Instagram_Verão_680,148557,1856.0,0.0125,0.98,2046.5,1356.0,2025-07-14
CMP01458,Instagram,Instagram_Natal_219,252211,4565.0,0.0181,0.74,969.33,3529.0,2025-07-11
CMP01459,instagram,Instagram_Black_Friday_574,79750,1427.0,0.0179,1.17,1546.44,1068.0,2025-07-30
CMP01460,INSTAGRAM,Instagram_Natal_738,117767,2237.0,0.019,2.13,333.35,1597.0,2025-08-25
CMP01461,Instagram Ads,Instagram_Black_Friday_821,68041,836.0,0.0123,1.51,1910.1,549.0,2025-10-25
CMP01462,INSTAGRAM,Instagram_Verão_651,257274,2984.0,0.0116,0.81,1710.91,2199.0,2025-06-29
CMP01463,Instagram Ads,Instagram_Awareness_498,274259,2495.0,0.0091,1.85,463.98,1760.0,21/10/2025
CMP01464,INSTAGRAM,Instagram_Performance_350,248302,3674.0,0.0148,1.56,1229.83,2970.0,2025-09-22
CMP01465,instagram,Instagram_Remarketing_322,113864,2641.0,0.0232,1.3,856.04,2051.0,2025-10-31
CMP01466,Instagram,Instagram_Remarketing_726,77966,912.0,0.0117,0.99,283.36,699.0,2025-06-12
CMP01467,instagram,Instagram_Performance_257,173976,3966.0,0.0228,1.55,1930.65,3161.0,2025-06-24
CMP01468,Instagram,Instagram_Awareness_324,221050,3735.0,0.0169,1.68,1251.69,2554.0,2025-10-19
CMP01469,Instagram,Instagram_Branding_293,40558,,,1.22,633.58,271.0,2025-08-26
CMP01470,Instagram,Instagram_Remarketing_527,87044,1140.0,0.0131,2.03,2003.33,847.0,2025-06-01
CMP01471,Instagram,Instagram_Black_Friday_281,55634,879.0,0.0158,1.5,1092.78,694.0,2025-09-20
CMP01472,INSTAGRAM,Instagram_Conversão_617,141020,2693.0,0.0191,2.02,647.5,2123.0,2025-09-13
CMP01473,Instagram,Instagram_Conversão_100,256832,5265.0,0.0205,0.97,1137.01,3644.0,2025-10-20
CMP01474,Instagram,Instagram_Remarketing_572,99142,1963.0,0.0198,0.93,1562.4,1559.0,2025-07-28
CMP01475,instagram,Instagram_Conversão_766,240344,4806.0,0.02,1.75,1041.82,3855.0,2025-10-05
CMP01476,Instagram,Instagram_Conversão_736,206410,4644.0,0.0225,1.51,445.88,3535.0,2025-08-08
CMP01477,Instagram,Instagram_Natal_458,222135,2376.0,0.0107,2.15,1067.05,1889.0,2025-11-12
CMP01478,instagram,Instagram_Remarketing_726,79498,1550.0,0.0195,1.27,1607.07,1224.0,2025-10-15
CMP01479,Instagram Ads,Instagram_Natal_787,201675,3347.0,0.0166,1.55,2107.23,2370.0,2025-07-28
CMP01480,instagram,Instagram_Branding_704,191868,4201.0,0.0219,0.73,772.83,3070.0,2025-11-06
CMP01481,instagram,Instagram_Natal_672,45660,794.0,0.0174,1.53,1410.81,557.0,2025-11-22
CMP01482,instagram,Instagram_Black_Friday_395,173446,2064.0,0.0119,1.61,1232.93,1447.0,2025-09-14
CMP01483,Instagram,Instagram_Natal_396,180623,3811.0,0.0211,0.86,992.6,2980.0,2025-10-15
CMP01484,Instagram,Instagram_Branding_242,269595,2453.0,0.0091,2.15,480.62,1964.0,2025-06-09
CMP01485,Instagram,Instagram_Black_Friday_100,44739,966.0,0.0216,0.97,1292.55,669.0,2025-10-12
CMP01486,INSTAGRAM,Instagram_Performance_368,126476,2048.0,0.0162,1.7,1304.67,1413.0,2025-10-31
CMP01487,Instagram,Instagram_Awareness_317,102013,938.0,0.0092,2.09,1121.8,668.0,2025-06-04
CMP01488,instagram,Instagram_Natal_199,272942,6004.0,0.022,1.59,1507.85,3920.0,2025-08-31
CMP01489,INSTAGRAM,Instagram_Awareness_769,261425,5882.0,0.0225,1.14,1125.21,3875.0,01/10/2025
CMP01490,Instagram,Instagram_Natal_402,69621,1287.0,0.0185,1.01,976.1,987.0,2025/06/13
CMP01491,Instagram,Instagram_Remarketing_408,166864,2185.0,0.0131,1.21,1072.78,1755.0,2025-09-11
CMP01492,Instagram,Instagram_Remarketing_975,130228,2370.0,0.0182,1.35,1181.49,1667.0,2025-09-17
CMP01493,Instagram,Instagram_Natal_801,212990,2854.0,0.0134,1.89,754.31,2004.0,2025-09-08
CMP01494,Instagram,Instagram_Natal_441,262325,5613.0,0.0214,1.05,689.19,3654.0,2025-06-21
CMP01495,Instagram,Instagram_Performance_342,54773,492.0,0.009,1.07,499.07,335.0,2025-06-24
CMP01496,Instagram,Instagram_Verão_667,242480,3176.0,0.0131,1.66,1676.44,2397.0,2025-10-21
CMP01497,instagram,Instagram_Verão_729,76685,1510.0,1.97%,1.17,1041.86,1232.0,2025-08-23
CMP01498,instagram,Instagram_Black_Friday_883,52363,754.0,0.0144,1.6,753.74,548.0,2025-08-08
CMP01499,Instagram,Instagram_Verão_694,231837,4683.0,0.0202,1.8,468.66,3672.0,2025-09-27
CMP01500,Instagram,Instagram_Black_Friday_227,276270,4972.0,1.80%,0.75,701.17,3663.0,2025-06-08
CMP01501,Instagram Ads,Instagram_Performance_618,256399,4794.0,1.87%,2.08,2161.79,3464.0,2025-06-10
CMP01502,Instagram,Instagram_Conversão_420,165807,2835.0,0.0171,0.99,806.22,2110.0,2025-07-18
CMP01503,Instagram Ads,Instagram_Conversão_464,125835,2504.0,0.0199,1.42,1821.27,1845.0,2025-06-26
CMP01504,Instagram Ads,Instagram_Conversão_417,232733,3770.0,0.0162,1.81,2070.35,2830.0,2025-09-10
CMP01505,Instagram Ads,Instagram_Awareness_806,138584,2549.0,0.0184,1.35,2144.75,1804.0,2025-11-04
CMP01506,Instagram,Instagram_Conversão_653,44446,755.0,0.017,1.05,2065.69,581.0,2025-07-12
CMP01507,Instagram Ads,Instagram_Performance_696,142200,1877.0,0.0132,2.11,1764.13,1314.0,2025-11-19
CMP01508,INSTAGRAM,Instagram_Conversão_962,168523,2342.0,0.0139,1.76,929.63,1729.0,2025-10-11
CMP01509,Instagram,Instagram_Black_Friday_754,181246,3280.0,0.0181,2.05,1899.17,2599.0,2025-07-06
CMP01510,Instagram,Instagram_Black_Friday_535,236768,4190.0,0.0177,1.15,2132.7,3382.0,2025-06-26
CMP01511,instagram,Instagram_Conversão_893,61757,722.0,0.0117,1.03,307.89,534.0,2025-08-27
CMP01512,INSTAGRAM,Instagram_Remarketing_953,112116,2601.0,0.0232,1.2,272.15,2053.0,2025-11-06
CMP01513,INSTAGRAM,Instagram_Verão_862,151470,3468.0,0.0229,1.58,680.97,2719.0,2025-06-23
CMP01514,Instagram,Instagram_Black_Friday_906,241536,,,1.18,496.75,3723.0,2025-07-02
CMP01515,Instagram,Instagram_Black_Friday_840,263564,4638.0,0.0176,1.41,512.08,3697.0,2025-08-29
CMP01516,Instagram,Instagram_Black_Friday_831,66493,1449.0,0.0218,1.78,333.3,1022.0,2025-07-05
CMP01517,Instagram,Instagram_Verão_621,179180,2938.0,0.0164,1.27,1034.01,2366.0,2025-06-21
CMP01518,Instagram,Instagram_Verão_748,55821,1094.0,0.0196,1.64,1311.88,892.0,2025-09-19
CMP01519,Instagram,Instagram_Branding_397,255065,3723.0,0.0146,1.58,1357.79,2645.0,2025-06-30
CMP01520,Instagram Ads,Instagram_Branding_884,278816,3513.0,0.0126,1.43,1141.02,2794.0,2025-10-18
CMP01521,Instagram,Instagram_Awareness_207,61550,904.0,0.0147,1.08,383.94,695.0,2025-09-14
CMP01522,Instagram,Instagram_Verão_227,127755,2171.0,0.017,1.93,2042.14,1562.0,2025-08-07
CMP01523,Instagram,Instagram_Natal_748,42168,548.0,0.013,1.43,656.63,368.0,2025-10-09
CMP01524,instagram,Instagram_Performance_511,123096,2572.0,0.0209,2.09,1371.92,1923.0,2025-06-12
CMP01525,Instagram Ads,Instagram_Performance_883,221418,5048.0,0.0228,1.55,587.61,3741.0,2025-08-11
CMP01526,Instagram,Instagram_Performance_372,257883,5544.0,0.0215,1.19,1709.8,4031.0,2025-10-04
CMP01527,Instagram,Instagram_Natal_313,71409,1485.0,0.0208,1.84,1886.33,1172.0,2025-06-09
CMP01528,Instagram,Instagram_Branding_390,163179,2545.0,0.0156,1.82,2125.51,1750.0,2025-07-30
CMP01529,INSTAGRAM,Instagram_Branding_123,198608,1827.0,0.0092,2.07,2087.06,1295.0,2025-10-10
CMP01530,Instagram,Instagram_Awareness_841,50359,1153.0,0.0229,0.8,1902.4,918.0,2025-07-30
CMP01531,Instagram,Instagram_Black_Friday_263,45159,442.0,0.0098,1.74,1594.46,350.0,2025-08-09
CMP01532,Instagram,Instagram_Natal_657,202892,3286.0,0.0162,1.62,442.64,2490.0,2025-07-07
CMP01533,Instagram,Instagram_Conversão_607,142177,3369.0,2.37%,2.0,1369.96,2307.0,2025-07-16
CMP01534,Instagram,Instagram_Awareness_297,221900,4149.0,0.0187,1.02,1067.47,2772.0,2025/11/07
CMP01535,Instagram,Instagram_Awareness_708,43145,483.0,0.0112,1.3,1604.19,327.0,2025-07-09
CMP01536,Instagram,Instagram_Performance_587,58370,1027.0,0.0176,0.99,2118.95,769.0,2025-06-03
CMP01537,Instagram,Instagram_Black_Friday_870,249175,4335.0,0.0174,0.72,1807.13,2977.0,2025-09-27
CMP01538,instagram,Instagram_Performance_245,253122,3720.0,0.0147,0.76,1243.17,2977.0,2025-11-15
CMP01539,Instagram,Instagram_Conversão_585,242761,3204.0,0.0132,1.31,468.16,2352.0,2025-10-24
CMP01540,Instagram,Instagram_Verão_247,77932,1667.0,0.0214,1.84,821.61,1306.0,2025-07-04
CMP01541,Instagram Ads,Instagram_Natal_412,110746,2248.0,0.0203,0.91,1678.51,1819.0,2025-06-05
CMP01542,Instagram,Instagram_Remarketing_581,45925,555.0,0.0121,0.97,1501.03,394.0,2025-06-25
CMP01543,Instagram,Instagram_Conversão_491,217504,2392.0,0.011,2.12,1862.96,1700.0,2025-10-17
CMP01544,INSTAGRAM,Instagram_Natal_850,180777,3199.0,0.0177,1.96,582.92,2313.0,2025-09-12
CMP01545,Instagram,Instagram_Awareness_612,270374,6110.0,0.0226,1.47,1071.54,4193.0,2025-09-06
CMP01546,instagram,Instagram_Natal_734,255184,4822.0,1.89%,2.16,2154.61,3224.0,2025-06-09
CMP01547,instagram,Instagram_Remarketing_953,233194,4640.0,0.0199,1.49,1856.57,3720.0,2025-07-22
CMP01548,Instagram Ads,Instagram_Branding_426,110888,1740.0,1.57%,2.13,1233.13,1165.0,2025-10-25
CMP01549,Instagram,Instagram_Verão_101,0,1003.0,1.20%,1.79,1588.32,778.0,2025-06-04
CMP01550,Instagram Ads,Instagram_Conversão_726,138802,1762.0,0.0127,1.14,1642.92,,2025-08-01
CMP01551,instagram,Instagram_Remarketing_940,71802,919.0,0.0128,1.31,255.17,687.0,2025-06-24
CMP01552,Instagram,Instagram_Branding_109,216489,3680.0,0.017,1.86,1667.17,2854.0,2025-11-06
CMP01553,Instagram,Instagram_Awareness_123,264020,5808.0,0.022,1.52,1186.06,4029.0,2025-08-02
CMP01554,Instagram,Instagram_Conversão_635,105284,1631.0,0.0155,2.04,1659.87,1127.0,2025-09-23
CMP01555,Instagram,Instagram_Black_Friday_751,0,1500.0,0.0139,0.91,1368.0,1180.0,2025-07-09
CMP01556,Instagram Ads,Instagram_Natal_390,102697,1355.0,0.0132,1.32,1120.63,967.0,2025-10-26
CMP01557,Instagram,Instagram_Conversão_805,54068,562.0,0.0104,1.53,770.64,426.0,2025-06-05
CMP01558,Instagram Ads,Instagram_Verão_612,241079,3206.0,0.0133,0.7,2123.9,2297.0,2025-06-09
CMP01559,Instagram,Instagram_Performance_117,247006,5607.0,0.0227,1.66,625.67,,2025-07-27
CMP01560,INSTAGRAM,Instagram_Remarketing_905,76566,1324.0,0.0173,1.2,1320.46,1015.0,2025-06-18
CMP01561,Instagram,Instagram_Branding_518,144223,1543.0,0.0107,0.75,1156.06,,2025-06-15
CMP01562,Instagram Ads,Instagram_Branding_170,47765,491.0,0.0103,2.02,2019.38,335.0,2025-07-03
CMP01563,Instagram,Instagram_Branding_842,138110,1270.0,0.0092,1.8,1098.69,895.0,2025-08-06
CMP01564,Instagram,Instagram_Conversão_440,149828,3565.0,0.0238,1.98,834.7,2817.0,2025-06-07
CMP01565,Instagram,Instagram_Performance_519,231860,3153.0,0.0136,1.97,755.97,2236.0,2025-09-16
CMP01566,instagram,Instagram_Branding_820,256544,4079.0,0.0159,2.13,1018.77,3335.0,2025-10-09
CMP01567,instagram,Instagram_Performance_622,264375,2908.0,0.011,2.18,2114.97,2197.0,2025-09-22
CMP01568,Instagram,Instagram_Natal_612,213641,2435.0,0.0114,0.79,655.0,1588.0,2025-09-14
CMP01569,Instagram Ads,Instagram_Remarketing_213,111270,2358.0,0.0212,1.16,849.12,1700.0,2025-09-05
CMP01570,INSTAGRAM,Instagram_Natal_920,236925,3388.0,0.0143,1.24,1370.92,2301.0,2025-09-11
CMP01571,Instagram,Instagram_Branding_339,169252,3486.0,0.0206,1.52,406.6,2352.0,2025-08-03
CMP01572,Instagram Ads,Instagram_Awareness_514,171777,3624.0,0.0211,1.79,1280.06,2526.0,2025-09-16
CMP01573,INSTAGRAM,Instagram_Natal_184,51466,602.0,0.0117,0.94,1962.42,423.0,2025-11-16
CMP01574,instagram,Instagram_Remarketing_202,121515,2211.0,1.82%,2.13,1076.57,1746.0,2025/08/01
CMP01575,Instagram Ads,Instagram_Awareness_182,82770,819.0,0.0099,1.75,454.82,594.0,2025-10-30
CMP01576,Instagram Ads,Instagram_Performance_880,164477,3486.0,0.0212,1.06,1712.91,2560.0,2025-06-26
CMP01577,Instagram,Instagram_Natal_200,141699,3159.0,0.0223,0.93,2176.0,2243.0,2025-11-05
CMP01578,Instagram,Instagram_Black_Friday_445,267366,3876.0,0.0145,0.71,484.94,2655.0,2025-09-21
CMP01579,Instagram Ads,Instagram_Awareness_832,217208,4778.0,0.022,1.37,1702.12,3488.0,2025-09-28
CMP01580,INSTAGRAM,Instagram_Branding_357,174213,1864.0,0.0107,1.62,2153.1,1260.0,2025-07-22
CMP01581,Instagram,Instagram_Natal_660,50569,793.0,0.0157,1.33,1933.42,,2025-06-02
CMP01582,Instagram,Instagram_Black_Friday_997,171203,1626.0,0.0095,0.95,750.94,1296.0,2025-07-20
CMP01583,Instagram,Instagram_Branding_782,246921,5901.0,0.0239,1.6,1738.67,4388.0,2025-09-25
CMP01584,INSTAGRAM,Instagram_Remarketing_191,202462,3927.0,0.0194,1.07,1906.92,3162.0,2025-09-02
CMP01585,INSTAGRAM,Instagram_Natal_900,141815,1432.0,0.0101,1.42,268.81,978.0,2025-06-12
CMP01586,Instagram,Instagram_Awareness_110,266938,3283.0,0.0123,0.91,1306.57,2297.0,2025-06-17
CMP01587,instagram,Instagram_Performance_836,44055,603.0,0.0137,1.04,537.35,429.0,2025-06-19
CMP01588,Instagram,Instagram_Natal_663,226886,,,1.05,1942.09,3576.0,2025-08-24
CMP01589,Instagram Ads,Instagram_Branding_976,239505,3137.0,0.0131,1.45,756.17,2568.0,2025-10-04
CMP01590,Instagram,Instagram_Conversão_237,279702,6153.0,0.022,0.91,1752.34,4946.0,2025-10-05
CMP01591,instagram,Instagram_Remarketing_332,108051,,,1.98,1497.01,951.0,2025-11-01
CMP01592,instagram,Instagram_Remarketing_137,238804,4799.0,0.0201,2.19,1754.82,3464.0,2025-09-27
CMP01593,INSTAGRAM,Instagram_Black_Friday_592,161594,1745.0,0.0108,1.28,763.97,1327.0,2025-10-15
CMP01594,Instagram Ads,Instagram_Verão_822,178956,1646.0,0.0092,0.98,1112.49,1299.0,2025-08-17
CMP01595,Instagram,Instagram_Natal_146,242002,4912.0,0.0203,1.73,1035.51,3315.0,2025-09-24
CMP01596,Instagram,Instagram_Black_Friday_844,219094,2651.0,0.0121,1.42,381.82,2099.0,2025-07-23
CMP01597,Instagram,Instagram_Branding_787,72867,896.0,0.0123,1.49,1657.97,709.0,2025-11-03
CMP01598,Instagram,Instagram_Awareness_455,195011,3744.0,0.0192,0.96,1603.15,2930.0,2025-07-31
CMP01599,instagram,Instagram_Natal_895,92432,1636.0,0.0177,1.81,2116.14,,2025-09-24
CMP01600,Instagram,Instagram_Remarketing_546,233133,3753.0,0.0161,1.59,1153.58,2892.0,2025-08-28
CMP01601,instagram,Instagram_Black_Friday_284,108071,1210.0,0.0112,0.97,659.61,869.0,2025-07-04
CMP01602,Instagram Ads,Instagram_Conversão_603,239642,2420.0,0.0101,1.4,973.43,1937.0,2025-09-18
CMP01603,Instagram,Instagram_Verão_279,137504,1471.0,1.07%,1.1,1327.35,1100.0,2025-07-30
CMP01604,Instagram Ads,Instagram_Awareness_197,251411,2941.0,0.0117,0.74,601.36,2118.0,2025-10-24
CMP01605,Instagram,Instagram_Conversão_509,60298,596.0,0.0099,1.52,1943.29,433.0,2025-06-05
CMP01606,Instagram,Instagram_Natal_485,48624,651.0,0.0134,1.0,610.26,515.0,2025-07-17
CMP01607,Instagram Ads,Instagram_Awareness_859,245132,3848.0,0.0157,2.17,2035.97,2504.0,2025-07-27
CMP01608,INSTAGRAM,Instagram_Black_Friday_230,230979,4203.0,0.0182,2.18,883.85,3231.0,2025-07-27
CMP01609,Instagram,Instagram_Branding_160,81960,1835.0,0.0224,0.88,1005.85,1301.0,2025-06-13
CMP01610,Instagram Ads,Instagram_Performance_371,84995,1342.0,0.0158,0.95,1506.82,953.0,23/07/2025
CMP01611,instagram,Instagram_Awareness_273,265224,,,1.15,255.44,3544.0,2025-09-02
CMP01612,Instagram,Instagram_Black_Friday_734,260831,5660.0,2.17%,1.59,573.51,4421.0,2025-09-04
CMP01613,Instagram,Instagram_Verão_168,275602,3141.0,0.0114,2.14,732.17,2134.0,2025-07-13
CMP01614,INSTAGRAM,Instagram_Awareness_331,55565,594.0,0.0107,2.03,691.17,420.0,2025-08-24
CMP01615,Instagram,Instagram_Black_Friday_503,245355,2968.0,0.0121,0.99,1762.74,2026.0,12/07/2025
CMP01616,Instagram,Instagram_Conversão_265,187935,3796.0,0.0202,1.51,1507.96,2546.0,2025-08-08
CMP01617,Instagram,Instagram_Performance_511,277941,6142.0,0.0221,1.6,511.1,4051.0,2025-07-07
CMP01618,Instagram Ads,Instagram_Black_Friday_558,277611,2554.0,0.0092,0.97,1761.0,1776.0,2025-06-24
CMP01619,instagram,Instagram_Natal_584,59926,1168.0,0.0195,0.85,976.14,902.0,2025-07-03
CMP01620,instagram,Instagram_Black_Friday_127,66970,1506.0,0.0225,0.91,299.54,,2025-07-01
CMP01621,Instagram,Instagram_Black_Friday_980,122681,,,1.11,622.55,2087.0,2025-06-17
CMP01622,Instagram Ads,Instagram_Performance_596,242347,2690.0,0.0111,1.57,454.88,1857.0,2025-06-13
CMP01623,Instagram Ads,Instagram_Black_Friday_825,138136,2679.0,0.0194,1.08,506.02,2183.0,2025-10-07
CMP01624,instagram,Instagram_Performance_142,68694,1229.0,0.0179,1.8,2139.8,862.0,2025-10-17
CMP01625,Instagram,Instagram_Awareness_269,101467,2069.0,0.0204,1.58,2173.05,1496.0,2025-06-25
CMP01626,Instagram Ads,Instagram_Black_Friday_949,271583,4562.0,0.0168,1.65,1781.94,3243.0,2025-10-13
CMP01627,instagram,Instagram_Remarketing_774,165259,1817.0,0.011,1.88,285.08,1337.0,2025-09-10
CMP01628,Instagram,Instagram_Remarketing_287,269348,,,1.26,1782.18,2663.0,2025-10-21
CMP01629,instagram,Instagram_Remarketing_665,231191,4831.0,0.0209,2.1,1041.18,3761.0,16/08/2025
CMP01630,Instagram Ads,Instagram_Remarketing_708,263105,,,1.89,729.08,,2025-08-13
CMP01631,Instagram,Instagram_Awareness_694,84627,1819.0,0.0215,1.37,512.04,1305.0,2025-08-07
CMP01632,Instagram,Instagram_Black_Friday_479,44918,889.0,0.0198,1.62,347.31,692.0,2025-10-26
CMP01633,instagram,Instagram_Awareness_641,64548,664.0,0.0103,1.59,995.53,432.0,2025-06-12
CMP01634,instagram,Instagram_Natal_323,219591,4435.0,2.02%,1.95,357.04,3618.0,2025-07-04
